_id,産業階層,産業分類並び順,産業,地域階層,地域コード,地域,昼間就業者（人）,常住就業者（人）,常住就業者／うち自宅就業者（人）,常住就業者／うち地域内通勤者（人）,流入超過通勤者（人）,流入通勤者（人）,流入通勤者／うち都外から流入（人）,流出通勤者（人）,流出通勤者／うち都外へ流出（人）
1143,2,18,宿泊業，飲食サービス業,2,13222,東久留米市,1507,2569,117,816,-1062,514,160,1576,152
1144,2,19,生活関連サービス業，娯楽業,2,13222,東久留米市,1179,1791,181,528,-612,424,177,1036,152
1145,2,20,教育，学習支援業,2,13222,東久留米市,1845,2725,123,592,-880,1099,324,1979,306
1146,2,21,医療，福祉,2,13222,東久留米市,4123,6027,161,1977,-1904,1920,634,3824,396
1147,2,22,複合サービス事業,2,13222,東久留米市,309,282,-,91,27,215,54,188,24
1148,2,23,サービス業（他に分類されないもの）,2,13222,東久留米市,1736,3655,198,809,-1919,634,202,2553,264
1149,2,24,公務（他に分類されるものを除く）,2,13222,東久留米市,822,2018,8,348,-1196,453,148,1649,181
1150,1,25,分類不能の産業,2,13222,東久留米市,3454,4116,282,416,-662,204,51,866,110
1151,0,1,総数,2,13223,武蔵村山市,26282,29711,2351,8688,-3429,12625,1786,16054,1504
1152,1,2,第1次産業,2,13223,武蔵村山市,324,354,212,92,-30,19,3,49,5
1153,2,3,農業，林業,2,13223,武蔵村山市,324,354,212,92,-30,19,3,49,5
1154,3,4,うち農業,2,13223,武蔵村山市,324,354,212,92,-30,19,3,49,5
1155,2,5,漁業,2,13223,武蔵村山市,-,-,-,-,-,-,-,-,-
1156,1,6,第2次産業,2,13223,武蔵村山市,6651,7232,845,2033,-581,3522,508,4103,562
1157,2,7,鉱業，採石業，砂利採取業,2,13223,武蔵村山市,-,9,-,-,-9,-,-,9,-
1158,2,8,建設業,2,13223,武蔵村山市,2385,3047,652,721,-662,830,155,1492,185
1159,2,9,製造業,2,13223,武蔵村山市,4266,4176,193,1312,90,2692,353,2602,377
1160,1,10,第3次産業,2,13223,武蔵村山市,16549,19164,1085,6243,-2615,8860,1241,11475,896
1161,2,11,電気・ガス・熱供給・水道業,2,13223,武蔵村山市,31,70,-,6,-39,25,5,64,4
1162,2,12,情報通信業,2,13223,武蔵村山市,169,677,48,30,-508,81,58,589,39
1163,2,13,運輸業，郵便業,2,13223,武蔵村山市,2201,2074,62,611,127,1464,185,1337,192
1164,2,14,卸売業，小売業,2,13223,武蔵村山市,4304,4390,284,1627,-86,2327,350,2413,207
1165,2,15,金融業，保険業,2,13223,武蔵村山市,226,438,11,40,-212,170,33,382,20
1166,2,16,不動産業，物品賃貸業,2,13223,武蔵村山市,441,601,116,118,-160,191,38,351,16
1167,2,17,学術研究，専門・技術サービス業,2,13223,武蔵村山市,529,788,144,106,-259,267,47,526,56
1168,2,18,宿泊業，飲食サービス業,2,13223,武蔵村山市,1202,1594,78,641,-392,444,56,836,46
1169,2,19,生活関連サービス業，娯楽業,2,13223,武蔵村山市,870,1064,113,360,-194,373,53,567,55
1170,2,20,教育，学習支援業,2,13223,武蔵村山市,1133,952,48,277,181,795,99,614,60
1171,2,21,医療，福祉,2,13223,武蔵村山市,3096,3111,65,1325,-15,1662,169,1677,72
1172,2,22,複合サービス事業,2,13223,武蔵村山市,245,162,-,74,83,169,8,86,4
1173,2,23,サービス業（他に分類されないもの）,2,13223,武蔵村山市,1499,2184,110,692,-685,638,108,1323,89
1174,2,24,公務（他に分類されるものを除く）,2,13223,武蔵村山市,603,1059,6,336,-456,254,32,710,36
1175,1,25,分類不能の産業,2,13223,武蔵村山市,2758,2961,209,320,-203,224,34,427,41
1176,0,1,総数,2,13224,多摩市,61298,61709,3530,16433,-411,37303,11109,37714,5421
1177,1,2,第1次産業,2,13224,多摩市,285,277,99,98,8,88,19,80,13
1178,2,3,農業，林業,2,13224,多摩市,284,277,99,98,7,87,18,80,13
1179,3,4,うち農業,2,13224,多摩市,284,276,99,98,8,87,18,79,13
1180,2,5,漁業,2,13224,多摩市,1,-,-,-,1,1,1,-,-
1181,1,6,第2次産業,2,13224,多摩市,6264,8619,549,1376,-2355,4192,1635,6547,1460
1182,2,7,鉱業，採石業，砂利採取業,2,13224,多摩市,-,13,-,-,-13,-,-,13,-
1183,2,8,建設業,2,13224,多摩市,2585,3111,351,647,-526,1504,573,2030,313
1184,2,9,製造業,2,13224,多摩市,3679,5495,198,729,-1816,2688,1062,4504,1147
1185,1,10,第3次産業,2,13224,多摩市,49621,47656,2628,14460,1965,32087,9143,30122,3828
1186,2,11,電気・ガス・熱供給・水道業,2,13224,多摩市,156,178,-,18,-22,137,43,159,12
1187,2,12,情報通信業,2,13224,多摩市,5672,4912,325,685,760,4635,1883,3875,384
1188,2,13,運輸業，郵便業,2,13224,多摩市,2731,2702,43,665,29,1970,461,1941,256
1189,2,14,卸売業，小売業,2,13224,多摩市,8730,8649,357,2903,81,5388,1450,5307,743
1190,2,15,金融業，保険業,2,13224,多摩市,2852,2322,32,487,530,2316,669,1786,156
1191,2,16,不動産業，物品賃貸業,2,13224,多摩市,1658,2061,322,460,-403,850,223,1253,158
1192,2,17,学術研究，専門・技術サービス業,2,13224,多摩市,2322,3451,829,402,-1129,1059,354,2188,319
1193,2,18,宿泊業，飲食サービス業,2,13224,多摩市,3766,3344,72,1598,422,2063,627,1641,194
1194,2,19,生活関連サービス業，娯楽業,2,13224,多摩市,2356,2047,131,729,309,1470,423,1161,165
1195,2,20,教育，学習支援業,2,13224,多摩市,4154,3895,168,904,259,3065,857,2806,405
1196,2,21,医療，福祉,2,13224,多摩市,7768,6961,124,3114,807,4481,925,3674,586
1197,2,22,複合サービス事業,2,13224,多摩市,142,191,-,48,-49,94,14,143,8
1198,2,23,サービス業（他に分類されないもの）,2,13224,多摩市,5853,5265,219,1961,588,3592,1017,3004,314
1199,2,24,公務（他に分類されるものを除く）,2,13224,多摩市,1461,1678,6,486,-217,967,197,1184,128
1200,1,25,分類不能の産業,2,13224,多摩市,5128,5157,254,499,-29,936,312,965,120
1201,0,1,総数,2,13225,稲城市,24435,40622,2818,7479,-16187,11983,4710,28170,6802
1202,1,2,第1次産業,2,13225,稲城市,484,483,350,76,1,56,19,55,11
1203,2,3,農業，林業,2,13225,稲城市,484,483,350,76,1,56,19,55,11
1204,3,4,うち農業,2,13225,稲城市,484,482,350,76,2,56,19,54,11
1205,2,5,漁業,2,13225,稲城市,-,-,-,-,-,-,-,-,-
1206,1,6,第2次産業,2,13225,稲城市,4904,7363,592,1179,-2459,2994,1240,5453,1866
1207,2,7,鉱業，採石業，砂利採取業,2,13225,稲城市,2,8,-,-,-6,2,1,8,1
1208,2,8,建設業,2,13225,稲城市,2003,2665,405,556,-662,948,390,1610,398
1209,2,9,製造業,2,13225,稲城市,2899,4690,187,623,-1791,2044,849,3835,1467
1210,1,10,第3次産業,2,13225,稲城市,16524,29788,1703,5880,-13264,8644,3303,21908,4773
1211,2,11,電気・ガス・熱供給・水道業,2,13225,稲城市,35,119,-,5,-84,30,12,114,24
1212,2,12,情報通信業,2,13225,稲城市,778,3424,161,85,-2646,510,272,3156,544
1213,2,13,運輸業，郵便業,2,13225,稲城市,925,1643,34,275,-718,582,171,1300,301
1214,2,14,卸売業，小売業,2,13225,稲城市,3271,5565,313,1347,-2294,1551,688,3845,900
1215,2,15,金融業，保険業,2,13225,稲城市,256,1455,23,44,-1199,178,72,1377,127
1216,2,16,不動産業，物品賃貸業,2,13225,稲城市,627,1227,205,167,-600,248,77,848,191
1217,2,17,学術研究，専門・技術サービス業,2,13225,稲城市,763,2032,387,128,-1269,225,95,1494,350
1218,2,18,宿泊業，飲食サービス業,2,13225,稲城市,1138,1869,84,570,-731,466,224,1197,299
1219,2,19,生活関連サービス業，娯楽業,2,13225,稲城市,1418,1429,130,416,-11,852,404,863,185
1220,2,20,教育，学習支援業,2,13225,稲城市,1477,2416,130,395,-939,935,300,1874,410
1221,2,21,医療，福祉,2,13225,稲城市,3511,4114,79,1424,-603,1977,693,2580,774
1222,2,22,複合サービス事業,2,13225,稲城市,75,146,-,26,-71,48,6,119,21
1223,2,23,サービス業（他に分類されないもの）,2,13225,稲城市,1550,3052,154,627,-1502,717,211,2219,429
1224,2,24,公務（他に分類されるものを除く）,2,13225,稲城市,700,1297,3,371,-597,325,78,922,218
1225,1,25,分類不能の産業,2,13225,稲城市,2523,2988,173,344,-465,289,148,754,152
1226,0,1,総数,2,13227,羽村市,24045,26392,1638,7406,-2347,13911,1607,16258,1331
1227,1,2,第1次産業,2,13227,羽村市,179,194,113,36,-15,30,5,45,4
1228,2,3,農業，林業,2,13227,羽村市,179,194,113,36,-15,30,5,45,4
1229,3,4,うち農業,2,13227,羽村市,179,187,113,36,-8,30,5,38,3
1230,2,5,漁業,2,13227,羽村市,-,-,-,-,-,-,-,-,-
1231,1,6,第2次産業,2,13227,羽村市,9638,7789,428,2754,1849,6357,806,4508,533
1232,2,7,鉱業，採石業，砂利採取業,2,13227,羽村市,5,13,-,4,-8,1,-,9,-
1233,2,8,建設業,2,13227,羽村市,1145,1541,285,325,-396,477,61,873,95
1234,2,9,製造業,2,13227,羽村市,8488,6235,143,2425,2253,5879,745,3626,438
1235,1,10,第3次産業,2,13227,羽村市,12922,17082,1043,4439,-4160,7249,767,11409,762
1236,2,11,電気・ガス・熱供給・水道業,2,13227,羽村市,104,114,-,14,-10,90,17,100,5
1237,2,12,情報通信業,2,13227,羽村市,275,789,56,63,-514,148,19,662,47
1238,2,13,運輸業，郵便業,2,13227,羽村市,1156,1370,35,292,-214,805,117,1019,136
1239,2,14,卸売業，小売業,2,13227,羽村市,2634,3459,223,929,-825,1448,156,2273,193
1240,2,15,金融業，保険業,2,13227,羽村市,250,478,20,50,-228,178,18,406,17
1241,2,16,不動産業，物品賃貸業,2,13227,羽村市,431,556,124,104,-125,187,21,312,22
1242,2,17,学術研究，専門・技術サービス業,2,13227,羽村市,702,764,146,129,-62,423,68,485,51
1243,2,18,宿泊業，飲食サービス業,2,13227,羽村市,1203,1368,91,534,-165,562,35,727,53
1244,2,19,生活関連サービス業，娯楽業,2,13227,羽村市,587,885,132,193,-298,252,19,550,37
1245,2,20,教育，学習支援業,2,13227,羽村市,1022,1154,48,330,-132,636,56,768,49
1246,2,21,医療，福祉,2,13227,羽村市,2390,3318,75,928,-928,1358,121,2286,75
1247,2,22,複合サービス事業,2,13227,羽村市,246,171,-,63,75,182,8,107,-
1248,2,23,サービス業（他に分類されないもの）,2,13227,羽村市,1422,1778,84,530,-356,774,97,1130,58
1249,2,24,公務（他に分類されるものを除く）,2,13227,羽村市,500,878,9,280,-378,206,15,584,19
1250,1,25,分類不能の産業,2,13227,羽村市,1306,1327,54,177,-21,275,29,296,32
1251,0,1,総数,2,13228,あきる野市,24694,34702,3152,9909,-10008,9391,947,19399,1251
1252,1,2,第1次産業,2,13228,あきる野市,616,628,382,159,-12,72,10,84,9
1253,2,3,農業，林業,2,13228,あきる野市,613,624,382,156,-11,72,10,83,8
1254,3,4,うち農業,2,13228,あきる野市,583,581,369,149,2,63,6,61,7
1255,2,5,漁業,2,13228,あきる野市,3,4,-,3,-1,-,-,1,1
1256,1,6,第2次産業,2,13228,あきる野市,5351,7906,879,1869,-2555,2432,326,4987,484
1257,2,7,鉱業，採石業，砂利採取業,2,13228,あきる野市,8,9,-,1,-1,7,1,8,-
1258,2,8,建設業,2,13228,あきる野市,2274,2667,625,761,-393,789,122,1182,100
1259,2,9,製造業,2,13228,あきる野市,3069,5230,254,1107,-2161,1636,203,3797,384
1260,1,10,第3次産業,2,13228,あきる野市,16348,23449,1720,7582,-7101,6729,589,13830,718
1261,2,11,電気・ガス・熱供給・水道業,2,13228,あきる野市,90,134,-,14,-44,73,14,117,6
1262,2,12,情報通信業,2,13228,あきる野市,177,737,53,24,-560,85,35,645,52
1263,2,13,運輸業，郵便業,2,13228,あきる野市,784,1594,63,273,-810,415,55,1225,123
1264,2,14,卸売業，小売業,2,13228,あきる野市,3365,4927,478,1617,-1562,1201,130,2763,181
1265,2,15,金融業，保険業,2,13228,あきる野市,284,524,31,71,-240,178,18,418,18
1266,2,16,不動産業，物品賃貸業,2,13228,あきる野市,400,702,151,144,-302,87,11,389,19
1267,2,17,学術研究，専門・技術サービス業,2,13228,あきる野市,637,971,224,159,-334,238,40,572,45
1268,2,18,宿泊業，飲食サービス業,2,13228,あきる野市,1298,1840,164,756,-542,355,19,897,36
1269,2,19,生活関連サービス業，娯楽業,2,13228,あきる野市,1241,1409,175,553,-168,491,41,659,35
1270,2,20,教育，学習支援業,2,13228,あきる野市,1385,1578,95,521,-193,758,44,951,48
1271,2,21,医療，福祉,2,13228,あきる野市,4166,5006,121,2138,-840,1846,99,2686,61
1272,2,22,複合サービス事業,2,13228,あきる野市,390,306,-,194,84,192,5,108,1
1273,2,23,サービス業（他に分類されないもの）,2,13228,あきる野市,1249,2327,157,680,-1078,379,42,1457,70
1274,2,24,公務（他に分類されるものを除く）,2,13228,あきる野市,882,1394,8,438,-512,431,36,943,23
1275,1,25,分類不能の産業,2,13228,あきる野市,2379,2719,171,299,-340,158,22,498,40
1276,0,1,総数,2,13229,西東京市,53815,90489,6853,16378,-36674,24237,8668,60911,5674
1277,1,2,第1次産業,2,13229,西東京市,594,615,398,122,-21,69,19,90,23
1278,2,3,農業，林業,2,13229,西東京市,593,615,398,122,-22,68,18,90,23
1279,3,4,うち農業,2,13229,西東京市,591,612,398,121,-21,67,18,88,23
1280,2,5,漁業,2,13229,西東京市,1,-,-,-,1,1,1,-,-
1281,1,6,第2次産業,2,13229,西東京市,7083,12981,1137,1625,-5898,3877,1718,9775,1543
1282,2,7,鉱業，採石業，砂利採取業,2,13229,西東京市,3,36,1,1,-33,-,-,33,2
1283,2,8,建設業,2,13229,西東京市,4239,5626,850,1003,-1387,2065,889,3452,466
1284,2,9,製造業,2,13229,西東京市,2841,7319,286,621,-4478,1812,829,6290,1075
1285,1,10,第3次産業,2,13229,西東京市,39894,69372,4833,14069,-29478,19811,6756,49289,3950
1286,2,11,電気・ガス・熱供給・水道業,2,13229,西東京市,38,233,-,11,-195,26,14,221,17
1287,2,12,情報通信業,2,13229,西東京市,2204,7530,488,383,-5326,1247,599,6573,334
1288,2,13,運輸業，郵便業,2,13229,西東京市,1629,3258,83,416,-1629,1046,451,2675,443
1289,2,14,卸売業，小売業,2,13229,西東京市,7345,13260,838,2909,-5915,3367,1307,9282,846
1290,2,15,金融業，保険業,2,13229,西東京市,2173,4022,59,513,-1849,1553,466,3402,214
1291,2,16,不動産業，物品賃貸業,2,13229,西東京市,2203,3095,573,584,-892,968,362,1860,139
1292,2,17,学術研究，専門・技術サービス業,2,13229,西東京市,2094,4967,1161,313,-2873,546,250,3419,269
1293,2,18,宿泊業，飲食サービス業,2,13229,西東京市,3079,5136,256,1513,-2057,1214,493,3271,198
1294,2,19,生活関連サービス業，娯楽業,2,13229,西東京市,2318,3346,440,794,-1028,983,355,2011,205
1295,2,20,教育，学習支援業,2,13229,西東京市,3146,5058,311,881,-1912,1902,485,3814,405
1296,2,21,医療，福祉,2,13229,西東京市,8307,9860,316,3724,-1553,4130,1076,5683,424
1297,2,22,複合サービス事業,2,13229,西東京市,226,343,-,61,-117,159,36,276,14
1298,2,23,サービス業（他に分類されないもの）,2,13229,西東京市,3430,6370,302,1401,-2940,1560,520,4500,302
1299,2,24,公務（他に分類されるものを除く）,2,13229,西東京市,1702,2894,6,566,-1192,1110,342,2302,140
1300,1,25,分類不能の産業,2,13229,西東京市,6244,7521,485,562,-1277,480,175,1757,158
1301,0,1,総数,1,13300,郡部,31037,26161,2619,8262,4876,18858,3114,13982,1601
1302,1,2,第1次産業,1,13300,郡部,656,573,290,…,…,…,…,…,…
1303,2,3,農業，林業,1,13300,郡部,646,564,288,…,…,…,…,…,…
1304,3,4,うち農業,1,13300,郡部,497,488,273,…,…,…,…,…,…
1305,2,5,漁業,1,13300,郡部,10,9,2,…,…,…,…,…,…
1306,1,6,第2次産業,1,13300,郡部,10414,7213,837,…,…,…,…,…,…
1307,2,7,鉱業，採石業，砂利採取業,1,13300,郡部,81,46,-,…,…,…,…,…,…
1308,2,8,建設業,1,13300,郡部,2285,2394,513,…,…,…,…,…,…
1309,2,9,製造業,1,13300,郡部,8048,4773,324,…,…,…,…,…,…
1310,1,10,第3次産業,1,13300,郡部,18497,16813,1315,…,…,…,…,…,…
1311,2,11,電気・ガス・熱供給・水道業,1,13300,郡部,54,87,-,…,…,…,…,…,…
1312,2,12,情報通信業,1,13300,郡部,77,369,15,…,…,…,…,…,…
1313,2,13,運輸業，郵便業,1,13300,郡部,2824,1777,56,…,…,…,…,…,…
1314,2,14,卸売業，小売業,1,13300,郡部,4415,3523,392,…,…,…,…,…,…
1315,2,15,金融業，保険業,1,13300,郡部,183,344,13,…,…,…,…,…,…
1316,2,16,不動産業，物品賃貸業,1,13300,郡部,371,416,105,…,…,…,…,…,…
1317,2,17,学術研究，専門・技術サービス業,1,13300,郡部,474,488,130,…,…,…,…,…,…
1318,2,18,宿泊業，飲食サービス業,1,13300,郡部,1362,1489,177,…,…,…,…,…,…
1319,2,19,生活関連サービス業，娯楽業,1,13300,郡部,965,1012,137,…,…,…,…,…,…
1320,2,20,教育，学習支援業,1,13300,郡部,788,811,34,…,…,…,…,…,…
1321,2,21,医療，福祉,1,13300,郡部,3812,3449,77,…,…,…,…,…,…
1322,2,22,複合サービス事業,1,13300,郡部,147,185,-,…,…,…,…,…,…
1323,2,23,サービス業（他に分類されないもの）,1,13300,郡部,2229,2031,163,…,…,…,…,…,…
1324,2,24,公務（他に分類されるものを除く）,1,13300,郡部,796,832,16,…,…,…,…,…,…
1325,1,25,分類不能の産業,1,13300,郡部,1470,1562,177,…,…,…,…,…,…
1326,0,1,総数,2,13303,瑞穂町,20119,15799,1547,4701,4320,12770,2726,8450,1301
1327,1,2,第1次産業,2,13303,瑞穂町,313,300,180,80,13,53,13,40,10
1328,2,3,農業，林業,2,13303,瑞穂町,313,297,180,80,16,53,13,37,9
1329,3,4,うち農業,2,13303,瑞穂町,309,289,178,79,20,52,13,32,9
1330,2,5,漁業,2,13303,瑞穂町,-,3,-,-,-3,-,-,3,1
1331,1,6,第2次産業,2,13303,瑞穂町,7710,4669,516,1501,3041,5513,1117,2472,495
1332,2,7,鉱業，採石業，砂利採取業,2,13303,瑞穂町,11,10,-,3,1,8,-,7,-
1333,2,8,建設業,2,13303,瑞穂町,1439,1421,329,331,18,668,173,650,107
1334,2,9,製造業,2,13303,瑞穂町,6260,3238,187,1167,3022,4837,944,1815,388
1335,1,10,第3次産業,2,13303,瑞穂町,10912,9577,727,2960,1335,7014,1564,5679,745
1336,2,11,電気・ガス・熱供給・水道業,2,13303,瑞穂町,5,33,-,1,-28,4,1,32,4
1337,2,12,情報通信業,2,13303,瑞穂町,52,224,7,5,-172,38,15,210,21
1338,2,13,運輸業，郵便業,2,13303,瑞穂町,2368,1273,41,414,1095,1867,418,772,192
1339,2,14,卸売業，小売業,2,13303,瑞穂町,2951,2199,215,783,752,1900,460,1148,148
1340,2,15,金融業，保険業,2,13303,瑞穂町,130,213,4,25,-83,95,11,178,12
1341,2,16,不動産業，物品賃貸業,2,13303,瑞穂町,307,297,94,66,10,141,32,131,18
1342,2,17,学術研究，専門・技術サービス業,2,13303,瑞穂町,309,280,65,43,29,196,49,167,21
1343,2,18,宿泊業，飲食サービス業,2,13303,瑞穂町,632,798,68,254,-166,288,58,454,43
1344,2,19,生活関連サービス業，娯楽業,2,13303,瑞穂町,559,534,77,160,25,314,58,289,45
1345,2,20,教育，学習支援業,2,13303,瑞穂町,438,424,16,132,14,289,46,275,44
1346,2,21,医療，福祉,2,13303,瑞穂町,1344,1622,46,441,-278,821,195,1099,106
1347,2,22,複合サービス事業,2,13303,瑞穂町,62,92,-,21,-30,40,3,70,2
1348,2,23,サービス業（他に分類されないもの）,2,13303,瑞穂町,1428,1211,88,461,217,856,177,639,72
1349,2,24,公務（他に分類されるものを除く）,2,13303,瑞穂町,327,377,6,154,-50,165,41,215,17
1350,1,25,分類不能の産業,2,13303,瑞穂町,1184,1253,124,160,-69,190,32,259,51
1351,0,1,総数,2,13305,日の出町,7622,7154,639,2051,468,4775,277,4307,244
1352,1,2,第1次産業,2,13305,日の出町,163,150,80,39,13,44,5,31,2
1353,2,3,農業，林業,2,13305,日の出町,163,150,80,39,13,44,5,31,2
1354,3,4,うち農業,2,13305,日の出町,122,139,78,33,-17,11,1,28,2
1355,2,5,漁業,2,13305,日の出町,-,-,-,-,-,-,-,-,-
1356,1,6,第2次産業,2,13305,日の出町,2005,1828,208,506,177,1267,105,1090,98
1357,2,7,鉱業，採石業，砂利採取業,2,13305,日の出町,18,3,-,3,15,15,5,-,-
1358,2,8,建設業,2,13305,日の出町,484,669,121,191,-185,160,16,345,26
1359,2,9,製造業,2,13305,日の出町,1503,1156,87,312,347,1092,84,745,72
1360,1,10,第3次産業,2,13305,日の出町,5233,4932,317,1473,301,3399,165,3098,138
1361,2,11,電気・ガス・熱供給・水道業,2,13305,日の出町,7,30,-,3,-23,4,2,27,2
1362,2,12,情報通信業,2,13305,日の出町,18,117,7,2,-99,8,2,107,10
1363,2,13,運輸業，郵便業,2,13305,日の出町,310,344,9,63,-34,233,21,267,23
1364,2,14,卸売業，小売業,2,13305,日の出町,1229,986,96,267,243,857,42,614,34
1365,2,15,金融業，保険業,2,13305,日の出町,36,96,5,5,-60,26,-,86,4
1366,2,16,不動産業，物品賃貸業,2,13305,日の出町,49,92,6,14,-43,29,3,72,1
1367,2,17,学術研究，専門・技術サービス業,2,13305,日の出町,111,153,40,9,-42,59,6,101,7
1368,2,18,宿泊業，飲食サービス業,2,13305,日の出町,393,362,26,140,31,222,5,191,11
1369,2,19,生活関連サービス業，娯楽業,2,13305,日の出町,293,338,35,100,-45,153,7,198,7
1370,2,20,教育，学習支援業,2,13305,日の出町,210,282,15,58,-72,135,5,207,13
1371,2,21,医療，福祉,2,13305,日の出町,1812,1279,25,488,533,1293,54,760,13
1372,2,22,複合サービス事業,2,13305,日の出町,34,51,-,12,-17,22,2,39,-
1373,2,23,サービス業（他に分類されないもの）,2,13305,日の出町,535,525,52,203,10,273,15,263,10
1374,2,24,公務（他に分類されるものを除く）,2,13305,日の出町,196,277,1,109,-81,85,1,166,3
1375,1,25,分類不能の産業,2,13305,日の出町,221,244,34,33,-23,65,2,88,6
1376,0,1,総数,2,13307,檜原村,965,1017,165,416,-52,363,19,415,10
1377,1,2,第1次産業,2,13307,檜原村,65,42,13,22,23,29,3,6,1
1378,2,3,農業，林業,2,13307,檜原村,64,42,13,22,22,28,3,6,1
1379,3,4,うち農業,2,13307,檜原村,21,20,6,7,1,7,-,6,1
1380,2,5,漁業,2,13307,檜原村,1,-,-,-,1,1,-,-,-
1381,1,6,第2次産業,2,13307,檜原村,181,199,41,64,-18,73,5,91,3
1382,2,7,鉱業，採石業，砂利採取業,2,13307,檜原村,4,2,-,1,2,3,1,1,-
1383,2,8,建設業,2,13307,檜原村,99,94,25,39,5,34,2,29,-
1384,2,9,製造業,2,13307,檜原村,78,103,16,24,-25,36,2,61,3
1385,1,10,第3次産業,2,13307,檜原村,672,727,93,318,-55,253,10,308,6
1386,2,11,電気・ガス・熱供給・水道業,2,13307,檜原村,-,-,-,-,-,-,-,-,-
1387,2,12,情報通信業,2,13307,檜原村,1,8,-,-,-7,1,-,8,1
1388,2,13,運輸業，郵便業,2,13307,檜原村,59,55,-,24,4,33,4,29,-
1389,2,14,卸売業，小売業,2,13307,檜原村,66,103,34,25,-37,5,1,42,1
1390,2,15,金融業，保険業,2,13307,檜原村,2,7,-,1,-5,1,-,6,-
1391,2,16,不動産業，物品賃貸業,2,13307,檜原村,6,11,3,2,-5,1,-,6,-
1392,2,17,学術研究，専門・技術サービス業,2,13307,檜原村,8,15,5,-,-7,3,-,10,1
1393,2,18,宿泊業，飲食サービス業,2,13307,檜原村,79,87,28,37,-8,12,1,20,-
1394,2,19,生活関連サービス業，娯楽業,2,13307,檜原村,27,52,10,15,-25,2,-,27,-
1395,2,20,教育，学習支援業,2,13307,檜原村,48,28,1,9,20,37,-,17,-
1396,2,21,医療，福祉,2,13307,檜原村,186,171,1,91,15,94,-,79,2
1397,2,22,複合サービス事業,2,13307,檜原村,13,12,-,7,1,6,-,5,-
1398,2,23,サービス業（他に分類されないもの）,2,13307,檜原村,90,119,8,69,-29,12,1,41,1
1399,2,24,公務（他に分類されるものを除く）,2,13307,檜原村,87,59,3,38,28,46,3,18,-
1400,1,25,分類不能の産業,2,13307,檜原村,47,49,18,12,-2,8,1,10,-
1401,0,1,総数,2,13308,奥多摩町,2331,2191,268,1094,140,950,92,810,46
1402,1,2,第1次産業,2,13308,奥多摩町,115,81,17,54,34,44,5,10,-
1403,2,3,農業，林業,2,13308,奥多摩町,106,75,15,50,31,41,4,10,-
1404,3,4,うち農業,2,13308,奥多摩町,45,40,11,25,5,9,-,4,-
1405,2,5,漁業,2,13308,奥多摩町,9,6,2,4,3,3,1,-,-
1406,1,6,第2次産業,2,13308,奥多摩町,518,517,72,224,1,217,35,216,13
1407,2,7,鉱業，採石業，砂利採取業,2,13308,奥多摩町,48,31,-,24,17,24,3,7,-
1408,2,8,建設業,2,13308,奥多摩町,263,210,38,115,53,108,23,55,3
1409,2,9,製造業,2,13308,奥多摩町,207,276,34,85,-69,85,9,154,10
1410,1,10,第3次産業,2,13308,奥多摩町,1680,1577,178,815,103,679,52,576,33
1411,2,11,電気・ガス・熱供給・水道業,2,13308,奥多摩町,42,24,-,8,18,34,2,16,-
1412,2,12,情報通信業,2,13308,奥多摩町,6,20,1,-,-14,5,2,19,1
1413,2,13,運輸業，郵便業,2,13308,奥多摩町,87,105,6,35,-18,45,4,63,13
1414,2,14,卸売業，小売業,2,13308,奥多摩町,169,235,47,88,-66,33,3,99,6
1415,2,15,金融業，保険業,2,13308,奥多摩町,15,28,4,2,-13,9,-,22,1
1416,2,16,不動産業，物品賃貸業,2,13308,奥多摩町,9,16,2,4,-7,3,1,10,-
1417,2,17,学術研究，専門・技術サービス業,2,13308,奥多摩町,46,40,20,6,6,20,2,14,1
1418,2,18,宿泊業，飲食サービス業,2,13308,奥多摩町,258,242,55,140,16,61,7,45,-
1419,2,19,生活関連サービス業，娯楽業,2,13308,奥多摩町,86,88,15,40,-2,31,4,33,2
1420,2,20,教育，学習支援業,2,13308,奥多摩町,92,77,2,43,15,47,2,32,2
1421,2,21,医療，福祉,2,13308,奥多摩町,470,377,5,240,93,224,16,131,2
1422,2,22,複合サービス事業,2,13308,奥多摩町,38,30,-,17,8,21,-,13,-
1423,2,23,サービス業（他に分類されないもの）,2,13308,奥多摩町,176,176,15,114,-,44,3,44,4
1424,2,24,公務（他に分類されるものを除く）,2,13308,奥多摩町,186,119,6,78,67,102,6,35,1
1425,1,25,分類不能の産業,2,13308,奥多摩町,18,16,1,1,2,10,-,8,-
1426,0,1,総数,1,13350,島部,15496,14781,2591,12031,715,780,479,65,10
1427,1,2,第1次産業,1,13350,島部,1451,1439,771,…,…,…,…,…,…
1428,2,3,農業，林業,1,13350,島部,960,954,623,…,…,…,…,…,…
1429,3,4,うち農業,1,13350,島部,936,933,618,…,…,…,…,…,…
1430,2,5,漁業,1,13350,島部,491,485,148,…,…,…,…,…,…
1431,1,6,第2次産業,1,13350,島部,2752,2557,287,…,…,…,…,…,…
1432,2,7,鉱業，採石業，砂利採取業,1,13350,島部,1,1,-,…,…,…,…,…,…
1433,2,8,建設業,1,13350,島部,2299,2154,170,…,…,…,…,…,…
1434,2,9,製造業,1,13350,島部,452,402,117,…,…,…,…,…,…
1435,1,10,第3次産業,1,13350,島部,11166,10685,1515,…,…,…,…,…,…
